Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
154,57816.0,21.919,22.851,1009.97,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7896.0,0.0
155,57867.0,21.951,22.835,1009.97,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7947.0,0.0
156,57917.0,21.951,22.851,1009.93866,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7997.0,0.0
157,57968.0,21.919,22.858,1010.02844,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8048.0,0.0
158,58019.0,21.951,22.851,1009.97,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8099.0,0.0
159,58070.0,21.93,22.851,1009.97,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8150.0,0.0
160,58121.0,21.941,22.851,1009.96124,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8201.0,0.0
161,58172.0,21.919,22.851,1009.96936,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8252.0,0.0
162,58223.0,21.941,22.843,1009.9828,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8303.0,0.0
163,58273.0,21.951,22.851,1009.9828,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8353.0,0.0
164,58324.0,21.941,22.851,1010.0142,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8404.0,0.0
165,58376.0,21.951,22.858,1009.9828,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8456.0,0.0
166,58427.0,21.93,22.843,1009.9828,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8507.0,0.0
167,58477.0,21.951,22.851,1010.02844,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8557.0,0.0
168,58528.0,21.93,22.851,1009.96454,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8608.0,0.0
169,58579.0,21.951,22.858,1010.0142,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8659.0,0.0
170,58631.0,21.93,22.858,1010.0142,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8711.0,0.0
171,58681.0,21.941,22.851,1009.96936,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8761.0,0.0
172,58732.0,21.951,22.858,1009.9828,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8812.0,0.0
173,58783.0,21.951,22.858,1010.02325,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8863.0,0.0
174,58834.0,21.951,22.851,1010.02325,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8914.0,0.0
175,58885.0,21.941,22.858,1009.9828,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8965.0,0.0
176,58936.0,21.962,22.858,1010.03204,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9016.0,0.0
177,58987.0,21.941,22.851,1010.03204,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9067.0,0.0
178,59038.0,21.951,22.866,1010.0277,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9118.0,0.0
179,59088.0,21.951,22.858,1009.9872,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9168.0,0.0
