Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
168,273944.0,20.954,24.651,1009.82544,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8626.0,0.0
169,273994.0,20.976,24.651,1009.7985,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8676.0,0.0
170,274045.0,20.965,24.643,1009.84326,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8727.0,0.0
171,274097.0,20.976,24.643,1009.812,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8779.0,0.0
172,274148.0,20.954,24.651,1009.812,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8830.0,0.0
173,274199.0,20.965,24.651,1009.7894,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8881.0,0.0
174,274249.0,20.986,24.659,1009.8208,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8931.0,0.0
175,274300.0,20.965,24.651,1009.812,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8982.0,0.0
176,274352.0,20.976,24.651,1009.812,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9034.0,0.0
177,274403.0,20.986,24.659,1009.7938,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9085.0,0.0
178,274454.0,20.965,24.651,1009.8074,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9136.0,0.0
179,274504.0,20.965,24.651,1009.7894,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9186.0,0.0
180,274555.0,20.976,24.651,1009.7894,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9237.0,0.0
181,274607.0,20.986,24.651,1009.7938,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9289.0,0.0
182,274658.0,20.976,24.651,1009.7894,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9340.0,0.0
183,274709.0,20.976,24.651,1009.7894,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9391.0,0.0
184,274760.0,20.976,24.651,1009.82544,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9442.0,0.0
185,274810.0,20.976,24.643,1009.78033,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9492.0,0.0
186,274862.0,20.976,24.651,1009.7534,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9544.0,0.0
187,274913.0,20.986,24.651,1009.7534,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9595.0,0.0
188,274964.0,20.986,24.651,1009.7581,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9646.0,0.0
189,275015.0,20.976,24.643,1009.71735,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9697.0,0.0
190,275065.0,20.986,24.643,1009.8074,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9747.0,0.0
191,275117.0,20.965,24.643,1009.8074,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9799.0,0.0
192,275168.0,20.976,24.636,1009.7894,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9850.0,0.0
193,275219.0,20.965,24.643,1009.8521,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9901.0,0.0
194,275270.0,20.976,24.651,1009.7938,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9952.0,0.0
195,275320.0,20.976,24.659,1009.7938,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10002.0,0.0
196,275372.0,20.976,24.651,1009.77563,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10054.0,0.0
197,275423.0,20.976,24.651,1009.8161,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10105.0,0.0
198,275474.0,20.997,24.643,1009.8295,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10156.0,0.0
199,275525.0,20.976,24.666,1009.8208,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10207.0,0.0
200,275575.0,20.965,24.643,1009.76624,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10257.0,0.0
